"Ciqual  AGB","Ciqual  code","Groupe d'aliment","Sous-groupe d'aliment","Nom Français","LCI Name","Ingredients","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"13708","13708","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in light syrup, dr...","Autres étapes","0.109432156","0.67701573","7.8758396e-08","1.38233069","0.00240052216","4.6255331e-08","4.0591099e-09","1.94959103e-09","0.00266486904","0.000209163755","0.00065844256","0.006047668500000001","2.29100618","3.6557166899999998","0.185187053","35.4592975","3.8087805e-06","ieO1E EmHsB2r0n5zWusr","2733","630446"
"13709","13709","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in light syrup, no...","Pêche","0.066433375","0.15831583","1.4317371e-08","0.023210197","0.00058972934","1.3128436e-08","6.6355018e-09","2.8104265e-10","0.0014806792","3.0530467e-05","0.00088733687","0.0070294487","6.8505386999999995","11.068562","6.2092252","1.4298664","1.2359909e-06","7onZ3BLozG5H4RktkFTj3","2734","840568"
"13709","13709","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in light syrup, no...","Poire","0.013145538","0.025957772","4.6920635e-09","0.0063385264","0.00017011176","2.8410061e-09","8.4468988e-10","6.6602502e-11","0.00037797466","5.3553515e-06","0.00012632937","0.0016120461","0.74031753","3.0486815","1.2065262","0.40940709","3.7412486e-07","KGLe7ACzS7YsCEcVKRu2 ","2735","238125"
"13709","13709","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in light syrup, no...","Ananas","0.005254077199999999","0.028082639","2.834348e-09","0.0011943098","0.00019136243","1.8148387e-09","8.2040352e-09","5.6802855e-11","0.00034670143","9.1279679e-06","0.00035493952","0.0011350989","1.59797166","1.0980711","0.02032598","0.25475043","2.2572122e-07","tY5pQnmbKJuKiPIRrLdkF","2736","869568"
"13709","13709","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in light syrup, no...","Raisin de table","0.0011068292999999998","0.0039702633","6.132233e-10","0.00052832176","1.7091601e-05","2.1167659e-10","1.2664126e-10","2.468508e-12","2.9206554e-05","1.316245e-06","1.9361327e-05","8.2822438e-05","0.067991687","0.38070007","0.086772267","0.050075963","3.8786164e-08","gwgvl0P37BhNaTeW8in3d","2737","452605"
"13709","13709","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in light syrup, no...","Autres étapes","0.06637810499999999","0.41012253","4.771764e-08","0.837750085","0.0014539567100000002","2.79978544e-08","2.42424678e-09","1.1800995879999998e-09","0.0016128706199999999","0.000126324424","0.00039096493","0.0036589897000000003","1.36334162","2.21274045","0.127449809","21.4882888","2.3058165e-06","55Lj2kxk78De a-QTRJ9d","2738","394442"
"13706","13706","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, drained","Fructose","0.024215556","0.16120354","1.1860332e-08","0.013033409","0.0004559387","1.6389659e-08","3.7037211e-09","1.5391932e-10","0.0021765343","5.8420381e-05","0.00073297014","0.0079302693","3.1774137","5.1146932","0.14632432","1.9658088","3.7401866e-06","0QqU5A4 0GapKCCVewm D","2739","789031"
"13706","13706","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, drained","Pêche","0.095555332","0.22771569","2.0593582e-08","0.033384696","0.00084824507","1.8883462e-08","9.5442626e-09","4.0424145e-10","0.0021297547","4.3913905e-05","0.0012763128","0.010110901","9.8535639","15.920614","8.931122","2.0566674","1.7778039e-06","-ObGF1nla-KjwVjlqLbxx","2740","311901"
"13706","13706","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, drained","Poire","0.01890806","0.037336708","6.7488922e-09","0.009117104","0.00024468253","4.086399e-09","1.214971e-09","9.5798598e-11","0.0005436649","7.7029413e-06","0.00018170754","0.002318708","1.0648456","4.3851117","1.7354231","0.58887616","5.3812748e-07","iHXJOpzeDT4cRT8pliBz6","2741","994675"
"13706","13706","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, drained","Ananas","0.007557271999999999","0.040393039","4.0768223e-09","0.0017178515","0.00027524871","2.6103975e-09","1.1800383e-08","8.1703145e-11","0.00049868262","1.3129334e-05","0.000510532","0.0016326846","2.29846381","1.5794252","0.029236144","0.36642367","3.2466913e-07","Es-mrlJchXHR-8LEta0Ss","2742","170744"
"13706","13706","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, drained","Raisin de table","0.0015920226","0.0057106813","8.8203792e-10","0.00075991866","2.4583933e-05","3.0446784e-10","1.8215614e-10","3.5506115e-12","4.2009637e-05","1.8932386e-06","2.7848624e-05","0.00011912876","0.09779675","0.54758502","0.12481005","0.07202743","5.5788597e-08","7KQ5gbeVS0VUEQ2lREDvH","2743","587801"
"13706","13706","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, drained","Autres étapes","0.109432156","0.67701573","7.8758396e-08","1.38233069","0.00240052216","4.6255331e-08","4.0591099e-09","1.94959103e-09","0.00266486904","0.000209163755","0.00065844256","0.006047668500000001","2.29100618","3.6557166899999998","0.185187053","35.4592975","3.8087805e-06","gKCpjwAkJjaon-hVAFl5M","2744","68500"
"13707","13707","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, not drai...","Pêche","0.066433375","0.15831583","1.4317371e-08","0.023210197","0.00058972934","1.3128436e-08","6.6355018e-09","2.8104265e-10","0.0014806792","3.0530467e-05","0.00088733687","0.0070294487","6.8505386999999995","11.068562","6.2092252","1.4298664","1.2359909e-06","slg6h25UyXt65 vjRx94b","2745","830489"
"13707","13707","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, not drai...","Poire","0.013145538","0.025957772","4.6920635e-09","0.0063385264","0.00017011176","2.8410061e-09","8.4468988e-10","6.6602502e-11","0.00037797466","5.3553515e-06","0.00012632937","0.0016120461","0.74031753","3.0486815","1.2065262","0.40940709","3.7412486e-07","Kprwr0bdQwuK158XC058M","2746","309151"
"13707","13707","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, not drai...","Ananas","0.005254077199999999","0.028082639","2.834348e-09","0.0011943098","0.00019136243","1.8148387e-09","8.2040352e-09","5.6802855e-11","0.00034670143","9.1279679e-06","0.00035493952","0.0011350989","1.59797166","1.0980711","0.02032598","0.25475043","2.2572122e-07","OwzpGNr3XBL2jTKipjL0X","2747","952940"
"13707","13707","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, not drai...","Raisin de table","0.0011068292999999998","0.0039702633","6.132233e-10","0.00052832176","1.7091601e-05","2.1167659e-10","1.2664126e-10","2.468508e-12","2.9206554e-05","1.316245e-06","1.9361327e-05","8.2822438e-05","0.067991687","0.38070007","0.086772267","0.050075963","3.8786164e-08","rkNJcrTJF21l8KK  a-1r","2748","1772"
"13707","13707","fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au siro...","Fruit cocktail or salad, canned in syrup, not drai...","Autres étapes","0.06637810499999999","0.41012253","4.771764e-08","0.837750085","0.0014539567100000002","2.79978544e-08","2.42424678e-09","1.1800995879999998e-09","0.0016128706199999999","0.000126324424","0.00039096493","0.0036589897000000003","1.36334162","2.21274045","0.127449809","21.4882888","2.3058165e-06","J2L2Ie2c89K8y-dJb1QZj","2749","416136"
"15048","15048","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits...","Mix of unsalted grains/nuts and dried fruit","Amande","0.1568536","0.49780627","4.2913017e-08","0.016451643","0.0034920118","8.2379414e-08","1.9005422e-08","8.8087611e-10","0.012274751","0.00013957247","0.0057500388","0.051637846","56.995399","81.785718","6.6786963","3.9949263","4.1096036e-06","lDomTvzaFGVQJUMegDAbw","2750","872590"
"15048","15048","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits...","Mix of unsalted grains/nuts and dried fruit","Noix de cajou","0.13165817","0.64494064","4.7992277e-08","0.016790444","0.0031073955","1.0025518e-07","2.3774734e-08","1.1468646e-09","0.015486126","0.00027142225","0.009375206","0.065072472","5.3383857","120.06841","2.2796774","4.004402","3.821912e-06","Nca V2BclNvy1uFFUOgwJ","2751","452091"
"15048","15048","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits...","Mix of unsalted grains/nuts and dried fruit","Haricot","0.01164316","0.019862856","3.6024107e-09","0.00093649144","9.2928019e-05","4.9688171e-09","2.5424745e-10","4.4341682e-11","0.00072068448","9.0160702e-06","0.00032468045","0.003146965","0.57065896","11.147059","0.86214931","0.1761863","9.8458256e-08","TaXMZMLNnpe6 2CLwPych","2752","288019"
"15048","15048","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits...","Mix of unsalted grains/nuts and dried fruit","Raisin","0.10054549","0.28338405","4.4169613e-08","0.045187737","0.0011629251","1.4225321e-08","1.1901371e-08","2.013658e-10","0.0021289351","0.00011547949","0.0016993374","0.0058465286","5.57918421","37.01686","8.6040475","3.7917384","3.5755748e-06","nekALwmcPApYlL4BHqMIX","2753","331836"
"15048","15048","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits...","Mix of unsalted grains/nuts and dried fruit","Huile de tournesol","0.005257132699999999","0.034829991","3.1825714e-09","0.002547605","0.00013158473","2.2521805e-09","6.1199662e-10","1.2767909e-10","0.00031143972","2.0200833e-05","0.00044218821","0.0014571253","1.3645195","8.4567029","0.017757729","0.23415325","1.0632722e-07","vHfu8R8VbwBRLVUoBE5eO","2754","870266"
"15048","15048","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et fruits...","Mix of unsalted grains/nuts and dried fruit","Autres étapes","0.039050605","0.41775688","3.5325385e-08","0.1376874","0.0011242723","1.7809286e-08","2.1235602e-09","1.3306313e-10","0.0013525508","8.7271561e-05","0.00028801183","0.0028240682","1.25054292","2.4538967","0.27841535","9.4167999","2.0423101e-06","nyG-cwot8HvNZC1u8jtkB","2755","583742"
"15049","15049","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisin...","Mix of unsalted grains/nuts and raisins","Amande","0.1568536","0.49780627","4.2913017e-08","0.016451643","0.0034920118","8.2379414e-08","1.9005422e-08","8.8087611e-10","0.012274751","0.00013957247","0.0057500388","0.051637846","56.995399","81.785718","6.6786963","3.9949263","4.1096036e-06","UWHDU-xaDJi3n4LqPmebA","2756","207300"
"15049","15049","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisin...","Mix of unsalted grains/nuts and raisins","Noix de cajou","0.13165817","0.64494064","4.7992277e-08","0.016790444","0.0031073955","1.0025518e-07","2.3774734e-08","1.1468646e-09","0.015486126","0.00027142225","0.009375206","0.065072472","5.3383857","120.06841","2.2796774","4.004402","3.821912e-06","DtGwTK01rgdXbQqV23hZM","2757","945561"
"15049","15049","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisin...","Mix of unsalted grains/nuts and raisins","Haricot","0.01164316","0.019862856","3.6024107e-09","0.00093649144","9.2928019e-05","4.9688171e-09","2.5424745e-10","4.4341682e-11","0.00072068448","9.0160702e-06","0.00032468045","0.003146965","0.57065896","11.147059","0.86214931","0.1761863","9.8458256e-08","8D2fxUEWTXPvGH9FJRYN-","2758","116104"
"15049","15049","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisin...","Mix of unsalted grains/nuts and raisins","Raisin","0.10054549","0.28338405","4.4169613e-08","0.045187737","0.0011629251","1.4225321e-08","1.1901371e-08","2.013658e-10","0.0021289351","0.00011547949","0.0016993374","0.0058465286","5.57918421","37.01686","8.6040475","3.7917384","3.5755748e-06","wfrF8FDiZ1Bqy4C0pMjWq","2759","12610"
"15049","15049","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisin...","Mix of unsalted grains/nuts and raisins","Huile de tournesol","0.005257132699999999","0.034829991","3.1825714e-09","0.002547605","0.00013158473","2.2521805e-09","6.1199662e-10","1.2767909e-10","0.00031143972","2.0200833e-05","0.00044218821","0.0014571253","1.3645195","8.4567029","0.017757729","0.23415325","1.0632722e-07","hz9n 3BVGhPfVbCSQtyS-","2760","191223"
"15049","15049","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines (non salées) et raisin...","Mix of unsalted grains/nuts and raisins","Autres étapes","0.039050605","0.41775688","3.5325385e-08","0.1376874","0.0011242723","1.7809286e-08","2.1235602e-09","1.3306313e-10","0.0013525508","8.7271561e-05","0.00028801183","0.0028240682","1.25054292","2.4538967","0.27841535","9.4167999","2.0423101e-06","eD3Eq1KZetO8Jobfkxi2p","2761","441645"
"15018","15018","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins","Amande","0.1568536","0.49780627","4.2913017e-08","0.016451643","0.0034920118","8.2379414e-08","1.9005422e-08","8.8087611e-10","0.012274751","0.00013957247","0.0057500388","0.051637846","56.995399","81.785718","6.6786963","3.9949263","4.1096036e-06","pCZ6RPhhWGKJqUV- uFAd","2762","72042"
"15018","15018","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins","Noix de cajou","0.13165817","0.64494064","4.7992277e-08","0.016790444","0.0031073955","1.0025518e-07","2.3774734e-08","1.1468646e-09","0.015486126","0.00027142225","0.009375206","0.065072472","5.3383857","120.06841","2.2796774","4.004402","3.821912e-06","4DB5i57nSmBRKeiGoV-FZ","2763","572550"
"15018","15018","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins","Haricot","0.01164316","0.019862856","3.6024107e-09","0.00093649144","9.2928019e-05","4.9688171e-09","2.5424745e-10","4.4341682e-11","0.00072068448","9.0160702e-06","0.00032468045","0.003146965","0.57065896","11.147059","0.86214931","0.1761863","9.8458256e-08","OOhi01S4Xy1GZyZ- 388v","2764","550006"
"15018","15018","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins","Raisin","0.10054549","0.28338405","4.4169613e-08","0.045187737","0.0011629251","1.4225321e-08","1.1901371e-08","2.013658e-10","0.0021289351","0.00011547949","0.0016993374","0.0058465286","5.57918421","37.01686","8.6040475","3.7917384","3.5755748e-06","GnYtfOAJQCgxV122Ftkt ","2765","424312"
"15018","15018","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins","Huile de tournesol","0.005257132699999999","0.034829991","3.1825714e-09","0.002547605","0.00013158473","2.2521805e-09","6.1199662e-10","1.2767909e-10","0.00031143972","2.0200833e-05","0.00044218821","0.0014571253","1.3645195","8.4567029","0.017757729","0.23415325","1.0632722e-07","zefG71lhVJgf0m1qK1J5-","2766","353487"
"15018","15018","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Mélange apéritif de graines salées et raisins secs","Mix of salted grains/nuts and raisins","Autres étapes","0.039050605","0.41775688","3.5325385e-08","0.1376874","0.0011242723","1.7809286e-08","2.1235602e-09","1.3306313e-10","0.0013525508","8.7271561e-05","0.00028801183","0.0028240682","1.25054292","2.4538967","0.27841535","9.4167999","2.0423101e-06","G1j-faJewI5jB5js7JCpy","2767","519125"
"4103","4103","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Patate douce, purée, cuisinée à la crème","Sweet potato, puree, cooked with cream","Fromage frais crémeux","0.039098655999999996","0.37890026","1.0740034e-08","0.051732415","0.00064621117","2.8166724e-08","5.4025323e-09","2.5726246e-10","0.0041524723","5.322247e-05","0.0013107175","0.017477311","4.1328184","20.864207","0.074055764","1.9203156","3.5227139e-06","NTQzvE6Fd359wA9MaUtYh","2768","537336"
"4103","4103","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Patate douce, purée, cuisinée à la crème","Sweet potato, puree, cooked with cream","Patate douce","0.022073620999999998","0.13790597","1.6460112e-08","0.014090211","0.00055604111","1.1926363e-08","4.4411131e-09","1.6458693e-10","0.0016101164","2.6467098e-05","0.00095358583","0.0066002814","2.7080989","17.200662","0.59457968","1.3601633","7.8770558e-07","Av9 f7VF5f6 uk1FE7hE4","2769","475612"
"4103","4103","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Patate douce, purée, cuisinée à la crème","Sweet potato, puree, cooked with cream","Autres étapes","0.055528878000000004","0.3968863","5.7138598e-08","0.51004089","0.00107221346","2.7574742700000003e-08","5.971882099999999e-09","2.1404999e-10","0.00215205447","8.9513513e-05","0.00127257232","0.0070002326","2.49459637","8.5593916","0.12099480800000001","14.9336878","2.33745717e-06","oNhE072K4KGyLJAq6JYNL","2770","290535"
"15201","15201","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked","Amande","0.37991676","1.2057418","1.0394007e-07","0.039847698","0.0084580385","1.9953205e-07","4.6033232e-08","2.1335793e-09","0.029730805","0.00033805996","0.01392723","0.12507257","138.049158","198.09405","16.176541","9.6761531","9.9539143e-06","ofKe HvQ41m10UtRGt0ck","2771","858389"
"15201","15201","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked","Blanc d'oeuf","0.07061461200000001","0.39489881","1.8328643e-08","0.04132898","0.0011026949","8.0170659e-08","6.9698007e-09","4.4070567e-10","0.0114696","0.00010385178","0.0025069754","0.050185838","10.6573573","28.287803","0.59738649","2.2427284","1.3539801e-06","5OQK9e9RmT-rMHcBJwr4Q","2772","54488"
"15201","15201","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked","Sucre blanc","0.043275156","0.19535947","1.4837638e-08","0.011848202","0.00077284174","4.4099121e-08","2.2358892e-09","1.5367987e-10","0.0063457163","5.2692957e-05","0.0020286116","0.027065556","3.10975884","12.019174","0.83321121","1.9789957","1.6307399e-06","1zNjlYEbsfvSxWIba1nkb","2773","549680"
"15201","15201","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked","Autres étapes","0.07054850000000001","0.57098089","5.2511555e-08","0.56243814","0.0014998204","2.7075298600000002e-08","6.2834479000000004e-09","2.4031649e-10","0.0025477444","0.00011445736900000001","0.00121250679","0.0071048851","2.00611958","5.4298611999999995","0.35015482200000003","19.8041879","2.98978024e-06","Gt4xtzfzG-cmvqgqKcWKq","2774","883404"
"4","4","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked","Framboises","0.33178074","1.711281","1.5622552e-07","0.078525355","0.0087708488","2.8783017e-07","5.9483379e-08","2.7560831e-09","0.043370323","0.001381928","0.014292111","0.16836759","75.684544","110.81543","2.1211043","17.230862","1.167798e-05","aHI1GFPNG1UKckn8EPwVr","2775","997439"
"4","4","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pâte d'amande, préemballée","Almond paste or marzipan, prepacked","Autres étapes","0.11459692","0.511058","6.2608097e-08","0.26499143999999997","0.00213850883","4.4179935e-08","3.80039313e-08","3.682190681e-09","0.00487656226","9.942457e-05","0.00188469745","0.018904103199999998","86.67594421","23.9760956","1.7583719100000001","12.1787466","3.1193857e-06","U 7DTcC9bu7sBk9FDIbuw","2776","12340"
"20093","20093","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, appertisés, égouttés","Garden peas and carrots, canned, drained","Carotte","0.017438936","0.062878947","8.3577735e-09","0.015082873","0.00025057029","5.2449984e-09","3.2755104e-09","7.4157498e-11","0.00066104989","1.6621259e-05","0.00053124107","0.002044498","7.8383944","3.7563126","0.89493337","0.92478828","6.3358483e-07","6GAYozhW-4gDwJ3r8aQd3","2777","6999"
"20093","20093","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, appertisés, égouttés","Garden peas and carrots, canned, drained","Petits pois","0.028023094","0.13745281","1.3926751e-08","0.004340192","0.00064119557","1.3382173e-08","5.2747814e-10","9.9673285e-11","0.0022171681","3.0957789e-05","0.0020718826","0.0099136858","3.1901652","23.756907","1.0940348","0.78284514","3.5924044e-07","Cq0 pLllOMnT2ezIxB9wn","2778","894086"
"20093","20093","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, appertisés, égouttés","Garden peas and carrots, canned, drained","Oignons","0.0036132659000000004","0.012809692","1.84285e-09","0.0031495892","5.9100521e-05","1.1339007e-09","3.9103617e-10","1.7184327e-11","0.00014501629","3.6304432e-06","0.0001659049","0.00053223289","0.29863814","1.306926","0.21791309","0.18024012","1.9903886e-07","LvzCpIUhVlX1tNhjmJaON","2779","50357"
"20093","20093","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, appertisés, égouttés","Garden peas and carrots, canned, drained","Autres étapes","0.071685282","0.77384194","1.16145154e-07","0.27135735299999997","0.00261018148","4.02838693e-08","4.8198434e-09","1.823945259e-09","0.0025414903899999997","0.000183555652","0.0009503581600000001","0.00707394592","3.2433715899999997","3.09980417","0.192038229","14.9138555","3.21935868e-06","siMiOJF0plfhM0GIuRxtp","2780","486659"
"20214","20214","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, crus","Garden peas and carrots, frozen, raw","Carotte","0.013845090999999999","0.049920749","6.6353896e-09","0.011974569","0.00019893235","4.1641003e-09","2.6004878e-09","5.8874997e-11","0.00052481962","1.3195922e-05","0.00042176203","0.0016231644","6.223045","2.9822054","0.71050401","0.73420637","5.0301461e-07","mEmfBsLS1tjORiTrBKPrR","2781","236001"
"20214","20214","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, crus","Garden peas and carrots, frozen, raw","Haricot vert","0.014609438","0.027947096","3.6361891e-09","0.00086042226","0.00011555195","6.0886768e-09","3.0011804e-10","5.4666185e-11","0.00091932158","1.2365441e-05","0.00041589115","0.0040335741","0.86312748","13.837762","1.0727176","0.16660603","1.096747e-07","ZosxFQmBvAwdNZN9qXiLB","2782","86546"
"20214","20214","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, crus","Garden peas and carrots, frozen, raw","Petits pois","0.027906353999999998","0.1368802","1.3868734e-08","0.0043221114","0.00063852444","1.3326424e-08","5.2528074e-10","9.9258061e-11","0.0022079317","3.0828823e-05","0.0020632514","0.0098723868","3.1768754","23.657939","1.0894772","0.77958392","3.577439e-07","3BbWyXkbuEJXnK6duOkYv","2783","189592"
"20214","20214","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, crus","Garden peas and carrots, frozen, raw","Navet","0.0051453637","0.018552454","2.4659638e-09","0.0044502067","7.3930849e-05","1.5475385e-09","9.6644045e-10","2.1880194e-11","0.00019504299","4.9041079e-06","0.00015674286","0.0006032298","2.3127209000000004","1.1083013","0.26405039","0.27285909","1.8693941e-07","7ST1Sr00iJEL 7mErjIlT","2784","253671"
"20214","20214","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, crus","Garden peas and carrots, frozen, raw","Autres étapes","0.095178952","0.66579963","8.0348928e-08","1.01366593","0.00166879908","3.0516002e-08","7.8370272e-09","3.4119094e-10","0.0027948944999999998","9.652781e-05","0.0014778912000000001","0.008041262","2.7199107099999997","4.7193974","0.25140014","29.689491999999998","5.4167763999999995e-06","3lOLC2gvfgTpfZd7XeU9n","2785","208559"
"20215","20215","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, cuits","Garden peas and carrots, frozen, cooked","Carotte","0.021563136","0.07774943","1.0334335e-08","0.018649879","0.00030982862","6.4854081e-09","4.0501484e-09","9.1695289e-11","0.0008173841","2.0552084e-05","0.00065687631","0.0025280091","9.6921263","4.6446574","1.1065796","1.143495","7.8342373e-07","zcxg0LdKB02M4gbxpY1ls","2786","981891"
"20215","20215","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, cuits","Garden peas and carrots, frozen, cooked","Petits pois","0.034626526000000005","0.16984253","1.7208485e-08","0.0053629257","0.00079228849","1.6535581e-08","6.5177439e-10","1.2316055e-10","0.0027396271","3.8252759e-05","0.0025601061","0.012249771","3.9419036","29.355044","1.3518359","0.96731671","4.4389275e-07","lBa yqD36bhPOlLwP9DqB","2787","135715"
"20215","20215","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, cuits","Garden peas and carrots, frozen, cooked","Oignons","0.0044466735000000005","0.015764275","2.2679074e-09","0.0038760488","7.2732185e-05","1.3954374e-09","4.8122951e-10","2.114793e-11","0.00017846461","4.4678128e-06","0.00020417122","0.00065499356","0.36751966999999996","1.6083713","0.26817522","0.22181289","2.449476e-07","geRaBNzl348NDXi h00XM","2788","370155"
"20215","20215","fruits, légumes, légumineuses et oléagineux","légumes","Petits pois et carottes, surgelés, cuits","Garden peas and carrots, frozen, cooked","Autres étapes","0.10579772099999998","0.7588688","8.4716799e-08","1.06596398","0.00205116936","3.3762302e-08","8.3993556e-09","3.8395191000000003e-10","0.0032813737","0.00015140949000000002","0.0015804671","0.0090225992","3.1018201","5.6812058","0.39286668","31.622265","6.0253494e-06","HC0yb59xfKg78DoFoRf5g","2789","565887"
