"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"24659","24659","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec feuilleté, type palmier ou autres","Biscuit puff pastry","2","False","Ambiant (long)","Carton","Pas de préparation","2.14","0.30946805","2.8252332","1.2999504e-07","0.69101826","0.005626494","2.3741001e-07","3.6413042e-08","1.8114009e-09","0.033168109","0.00040106406","0.012424751","0.14135435","31.719014","168.83039","1.4508838","24.083749","9.6176968e-06","0cqtEcFpC1AFsQR rG Cn","1497","928814"
"24037","24037","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec fourré à la pâte ou purée de fruits","Biscuit (cookie) filled with fruit paste or fruit ...","2","False","Ambiant (long)","Carton","Pas de préparation","2.92","0.30698672","2.2725078","2.1930743e-07","0.66882587","0.0054684429","2.3735664e-07","3.421186e-08","1.8144284e-09","0.032084381","0.00039087943","0.011686505","0.13624965","55.721688","149.34183","2.9206447","24.509101","9.1779792e-06","KmXI2x7o7A7TwiMMFXw4z","1498","827839"
"24008","24008","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec fourré aux fruits, allégé en matière g...","Biscuit (cookie) filled with fruits, reduced fat","2","False","Ambiant (long)","Carton","Pas de préparation","2.53","0.30698672","2.2725078","2.1930743e-07","0.66882587","0.0054684429","2.3735664e-07","3.421186e-08","1.8144284e-09","0.032084381","0.00039087943","0.011686505","0.13624965","55.721688","149.34183","2.9206447","24.509101","9.1779792e-06","9skYN71jJf-ahc3weaK8n","1499","929090"
"24055","24055","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec fourré fruits à coque (non ou légèreme...","Biscuit (cookie) with nuts (no chocolate or lightl...","2","False","Ambiant (long)","Carton","Pas de préparation","2.99","0.48752893","3.0124627","1.7700681e-07","0.70008458","0.0092751952","3.7021497e-07","5.5133553e-08","2.7379161e-09","0.052236377","0.00058607662","0.018093335","0.22287671","95.20333099999999","232.0314","9.0612324","28.555862","1.3492558e-05","QTyujDEWkPOPVdYlB81Ap","1500","935545"
"24679","24679","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec nappé aux fruits, tartelette","Biscuit (small tart), with fruit covering","2","False","Ambiant (long)","Carton","Pas de préparation","2.14","0.30698672","2.2725078","2.1930743e-07","0.66882587","0.0054684429","2.3735664e-07","3.421186e-08","1.8144284e-09","0.032084381","0.00039087943","0.011686505","0.13624965","55.721688","149.34183","2.9206447","24.509101","9.1779792e-06","3Yfi1VDmATuUt7LjiVIR4","1501","692070"
"24001","24001","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec nature","Biscuit (cookie), plain","2","False","Ambiant (long)","Carton","Pas de préparation","2.14","0.34482349","2.8564593","1.4179063e-07","0.70824621","0.0061779614","2.8497748e-07","3.7897367e-08","2.1072728e-09","0.039910987","0.00046661974","0.013964197","0.1709465","38.313669","181.1403","1.8458424","25.417205","1.0135199e-05","FvQ37MQTfPenNZvRuJF7c","1502","241770"
"24615","24615","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec ou tuile, aux amandes","Biscuit (cookie), thin, w almonds","2","False","Ambiant (long)","Carton","Pas de préparation","2.6","0.48752893","3.0124627","1.7700681e-07","0.70008458","0.0092751952","3.7021497e-07","5.5133553e-08","2.7379161e-09","0.052236377","0.00058607662","0.018093335","0.22287671","95.20333099999999","232.0314","9.0612324","28.555862","1.3492558e-05","C9TfpoHIn6ot335p1hASM","1503","995944"
"24690","24690","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pauvre en glucides","Biscuit (cookie), reduced sugar","2","False","Ambiant (long)","Carton","Pas de préparation","2.53","0.34482349","2.8564593","1.4179063e-07","0.70824621","0.0061779614","2.8497748e-07","3.7897367e-08","2.1072728e-09","0.039910987","0.00046661974","0.013964197","0.1709465","38.313669","181.1403","1.8458424","25.417205","1.0135199e-05","T8N0Si1U-lb9IoF97iq-a","1504","168380"
"24015","24015","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec petit beurre","Butter biscuit (cookie)","2","False","Ambiant (long)","Carton","Pas de préparation","2.14","0.25263582","2.2028646","1.1929671e-07","0.65231249","0.0047153799","1.8767827e-07","2.7416233e-08","1.5947258e-09","0.025919036","0.00034291835","0.010800597","0.10987338","25.763977","141.97039","1.1258407","22.56951","8.1295197e-06","W-4KOgnoDq2N2ScFjzI4v","1505","157284"
"24017","24017","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec petit beurre au chocolat","Butter biscuit (cookie), with chocolate","2","False","Ambiant (long)","Carton","Pas de préparation","2.42","0.45991575999999995","5.8485316","1.5029143e-07","0.70296566","0.01055532","2.7953777e-07","3.8583208e-08","3.1939255e-09","0.037906074","0.00074029527","0.020098815","0.16060375","39.32051","290.98644","1.5900158","30.596413","1.0649211e-05"," It-2mFRawzNTpxWhWfHq","1506","638650"
"24034","24034","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pour petit déjeuner","Breakfast biscuit (cookie)","2","False","Ambiant (long)","Carton","Pas de préparation","2.53","0.34482349","2.8564593","1.4179063e-07","0.70824621","0.0061779614","2.8497748e-07","3.7897367e-08","2.1072728e-09","0.039910987","0.00046661974","0.013964197","0.1709465","38.313669","181.1403","1.8458424","25.417205","1.0135199e-05","T2A5avvpzuiEhmqkOWi5D","1507","557326"
"24035","24035","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pour petit déjeuner, allégé en sucres","Breakfast biscuit (cookie), reduced sugar","2","False","Ambiant (long)","Carton","Pas de préparation","2.53","0.34482349","2.8564593","1.4179063e-07","0.70824621","0.0061779614","2.8497748e-07","3.7897367e-08","2.1072728e-09","0.039910987","0.00046661974","0.013964197","0.1709465","38.313669","181.1403","1.8458424","25.417205","1.0135199e-05","l0gkPyCPZAMetngF2TvR-","1508","786321"
"24040","24040","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pour petit déjeuner, au chocolat","Breakfast biscuit (cookie), with chocolate","2","False","Ambiant (long)","Carton","Pas de préparation","2.42","0.45991575999999995","5.8485316","1.5029143e-07","0.70296566","0.01055532","2.7953777e-07","3.8583208e-08","3.1939255e-09","0.037906074","0.00074029527","0.020098815","0.16060375","39.32051","290.98644","1.5900158","30.596413","1.0649211e-05","yLyu4jb306tro59arUFek","1509","46933"
"24441","24441","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec type langue de chat ou cigarette russe","Biscuit (cookie), cat tongue type","2","False","Ambiant (long)","Carton","Pas de préparation","2.14","0.41693712","3.4002096","1.5712046e-07","0.75186583","0.0072737686","3.6238432e-07","4.7064735e-08","2.449246e-09","0.050994128","0.00055856401","0.016053088","0.21935752","47.890867","207.88226","2.4219509","27.435521","1.16255e-05","bv1Ca4BWYRCt-k4tb7KX3","1510","337905"
"24616","24616","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec type tuile, aux fruits","Biscuit (cookie), thin, w fruits","2","False","Ambiant (long)","Carton","Pas de préparation","2.14","0.38754546","3.0697061","1.5007642e-07","0.72587368","0.0067638438","3.3872897e-07","4.2660085e-08","2.223026e-09","0.04746548","0.0005205189","0.01487099","0.20385919","43.517841","185.60317","2.4638679","26.603744","1.0986601e-05","DcpTzzaT3E5iCbtr74fTe","1511","32259"
"24010","24010","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, avec matière grasse végétale","Biscuit (cookie), with vegetal fat","2","False","Ambiant (long)","Carton","Pas de préparation","2.53","0.17428117","1.2195275","1.3082693e-07","0.57748244","0.00353033","1.0797585e-07","1.7704017e-08","1.2150531e-09","0.01424485","0.00026780134","0.0084068988","0.058324467","18.834329099999998","105.54102","1.3050186","23.308579","6.0691065e-06","S2L7mKKJZqJ7MYDRo RJ0","1512","474148"
"24011","24011","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, petits fours en assortiment","Biscuit (cookie), assortment of miniature sweets a...","2","False","Ambiant (long)","Carton","Pas de préparation","2.92","0.41693712","3.4002096","1.5712046e-07","0.75186583","0.0072737686","3.6238432e-07","4.7064735e-08","2.449246e-09","0.050994128","0.00055856401","0.016053088","0.21935752","47.890867","207.88226","2.4219509","27.435521","1.16255e-05","JfKGSz6vs30zn3wNmAkCt","1513","206992"
"24054","24054","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, sablé, galette ou palet, aux fruits","Biscuit shortbread, with fruits","2","False","Ambiant (long)","Carton","Pas de préparation","2.53","0.30698672","2.2725078","2.1930743e-07","0.66882587","0.0054684429","2.3735664e-07","3.421186e-08","1.8144284e-09","0.032084381","0.00039087943","0.011686505","0.13624965","55.721688","149.34183","2.9206447","24.509101","9.1779792e-06","CHX2lE1Q01EzO8WVR0feh","1514","294024"
"24000","24000","produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, sans précision","Biscuit (cookie)","2","False","Ambiant (long)","Carton","Pas de préparation","2.14","0.34482349","2.8564593","1.4179063e-07","0.70824621","0.0061779614","2.8497748e-07","3.7897367e-08","2.1072728e-09","0.039910987","0.00046661974","0.013964197","0.1709465","38.313669","181.1403","1.8458424","25.417205","1.0135199e-05","yhrH7cUgpyMFQqMAUCnPv","1515","405870"
"9003","9003","produits céréaliers","pâtes, riz et céréales","Blé de Khorasan, cru","Khorasan wheat","2","False","Ambiant (long)","LDPE","Cuisson à l'eau","3","0.061709498","0.53142619","4.4024721e-08","0.20713335","0.0013131812","3.2003576e-08","2.8550677e-09","4.5888908e-10","0.0042864554","9.7684538e-05","0.0025082861","0.016615759","5.6190032","31.70825","0.28568948","9.9671305","2.8907615e-06","ZuVzJj5E2DFFLg1ALZdhh","1516","165542"
"9060","9060","produits céréaliers","pâtes, riz et céréales","Blé dur entier, cru","Durum wheat, whole, raw","2","False","Ambiant (long)","LDPE","Pas de préparation","2.7","0.14016608","1.1499068","7.8514979e-08","0.14387066","0.0032235541","7.486484e-08","6.0770416e-09","1.4822949e-09","0.010450437","0.00032170481","0.008131498","0.042990711","6.301720899999999","105.70714","2.1178073","12.667888","4.76724e-06","j7gaSaO42p5KgJKv9Is--","1517","693129"
"9080","9080","produits céréaliers","pâtes, riz et céréales","Blé dur précuit, entier, cru","Wheat, whole, pre-cooked, raw","2","False","Ambiant (long)","LDPE","Pas de préparation","3.31","0.14016608","1.1499068","7.8514979e-08","0.14387066","0.0032235541","7.486484e-08","6.0770416e-09","1.4822949e-09","0.010450437","0.00032170481","0.008131498","0.042990711","6.301720899999999","105.70714","2.1178073","12.667888","4.76724e-06","fUuVLRFfwSgeU 2IeVU6X","1518","926924"
"9081","9081","produits céréaliers","pâtes, riz et céréales","Blé dur précuit, grains entiers, cuit, non salé","Durum wheat pre-cooked, whole grain, cooked, unsal...","2","False","Ambiant (long)","PP","Cuisson à l'eau","3.31","0.074831241","0.61000667","4.8159077e-08","0.22585348","0.0014604144","3.4064903e-08","3.115361e-09","6.9155093e-10","0.004721092","0.00013190538","0.0036173368","0.019156863","3.2842992","46.600612","0.95465091","10.519023","3.1264138e-06","JaIW9fZCqPy2KOBY7BdE5","1519","927480"
"9010","9010","produits céréaliers","pâtes, riz et céréales","Blé tendre entier ou froment, cru","Wheat, whole, raw","2","False","Ambiant (long)","LDPE","Pas de préparation","3","0.10387694","0.8893024","6.5934725e-08","0.11938313","0.0025350696","6.7601128e-08","5.1010755e-09","9.2482929e-10","0.0090426757","0.00019255048","0.0055367548","0.0363701","11.2313452","71.154753","0.47233863","11.010858","4.0588088e-06","sBYCLb6PqJ8Ay5DIwhtRu","1520","415826"
"23805","23805","produits céréaliers","pains et viennoiseries","Blini","Blinis","2","False","Ambiant (court)","PS","Pas de préparation","2.67","0.21470569","1.7545196","9.3280635e-08","0.5349628","0.0039911875","1.7435717e-07","2.1660215e-08","1.2737057e-09","0.023828938","0.00025831715","0.0078300801","0.10020895","23.3361046","93.760935","1.1313072","22.231578","4.9985803e-06","nzK8G 2itaWIdVJgI47 b","1521","747973"
"32129","32129","produits céréaliers","céréales de petit-déjeuner et biscuits","Boules de maïs soufflées au miel (non enrichies en...","Breakfast cereals, puffed/popped corn, with honey ...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","nvraG4CQUuJ lAXrpfAW0","1522","963586"
"32133","32133","produits céréaliers","céréales de petit-déjeuner et biscuits","Boules de maïs soufflées au miel, enrichies en vit...","Breakfast cereals, puffed/popped corn, with honey,...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","6z5PtZIL9RelI0gWo1QnE","1523","790324"
"9690","9690","produits céréaliers","pâtes, riz et céréales","Boulgour de blé, cru","Wheat bulgur, raw","2","False","Ambiant (long)","LDPE","Pas de préparation","3","0.14016608","1.1499068","7.8514979e-08","0.14387066","0.0032235541","7.486484e-08","6.0770416e-09","1.4822949e-09","0.010450437","0.00032170481","0.008131498","0.042990711","6.301720899999999","105.70714","2.1178073","12.667888","4.76724e-06","TopxPD-Dgz2j-2Poxz mT","1524","426904"
"9691","9691","produits céréaliers","pâtes, riz et céréales","Boulgour de blé, cuit, non salé","Wheat bulgur, cooked, unsalted","2","False","Ambiant (long)","PP","Micro-onde","3","0.063134946","0.48323825","3.4493857e-08","0.14138563","0.0013010889","3.2661021e-08","2.6968168e-09","6.5329226e-10","0.0045041049","0.0001232485","0.0035744869","0.018754162","2.67866413","46.455742","0.8830977","6.9538684","2.4672391e-06","As7D6QR80MgXtCT0CbhkX","1525","118927"
"7735","7735","produits céréaliers","pains et viennoiseries","Brioche aux pépites de chocolat","Brioche, filled with chocolate drops","2","False","Ambiant (court)","LDPE","Pas de préparation","2.19","0.31310717","3.6624578","1.1300044e-07","0.59062933","0.0071201308","1.9515993e-07","2.96974e-08","2.3235911e-09","0.026238928","0.00049919516","0.012359467","0.10899625","26.2966178","170.43156","1.3299588","27.374915","7.6989207e-06","LuJ7hAZCiyacwr-AexrbK","1526","283383"
"7737","7737","produits céréaliers","pains et viennoiseries","Brioche fourrée au chocolat","Brioche, filled with chocolate","2","False","Ambiant (court)","LDPE","Pas de préparation","2.4","0.4471077","4.9694327","1.4537316e-07","0.67746372","0.0097005945","3.1037143e-07","4.395058e-08","3.3337725e-09","0.042792595","0.00069804712","0.017861816","0.18101796","43.172082","249.75414","1.9489429","32.051327","1.06364e-05","3oqd472DHMHm6MEFyRnCh","1527","459017"
"7738","7738","produits céréaliers","pains et viennoiseries","Brioche fourrée aux fruits","Brioche, filled with fruits","2","False","Ambiant (court)","LDPE","Pas de préparation","3.18","0.4471077","4.9694327","1.4537316e-07","0.67746372","0.0097005945","3.1037143e-07","4.395058e-08","3.3337725e-09","0.042792595","0.00069804712","0.017861816","0.18101796","43.172082","249.75414","1.9489429","32.051327","1.06364e-05","TeOYB5iPLpD3B4H 9f39M","1528","856310"
"7739","7739","produits céréaliers","pains et viennoiseries","Brioche fourrée crème pâtissière (type ""chinois""),...","Brioche, filled with custard (Chinese brioche type...","2","False","Ambiant (court)","LDPE","Pas de préparation","2.13","0.3103332","2.6838958","1.1998359e-07","0.63120414","0.0057286443","2.4678431e-07","3.4487759e-08","1.8265662e-09","0.034777537","0.00043087398","0.011598046","0.14739477","33.622122","150.53196","1.6162965","26.091038","8.9902825e-06","1K8pWouLjaNGbmsh TM5O","1529","87981"
"7745","7745","produits céréaliers","pains et viennoiseries","Brioche pur beurre","Brioche, pure butter","2","False","Ambiant (court)","LDPE","Pas de préparation","2.13","0.38278974","3.3404871","1.5437986e-07","0.68046824","0.0070200451","3.0631205e-07","4.2412337e-08","2.2843318e-09","0.043598398","0.0005320294","0.014616651","0.18569289","44.715796","194.55267","1.9263206","30.17881","1.0328559e-05","hRN8X48T-OcSS BfHto42","1530","893722"
"7742","7742","produits céréaliers","pains et viennoiseries","Brioche, de boulangerie traditionnelle","Brioche, from bakery","2","False","Ambiant (court)","LDPE","Pas de préparation","2.13","0.38278974","3.3404871","1.5437986e-07","0.68046824","0.0070200451","3.0631205e-07","4.2412337e-08","2.2843318e-09","0.043598398","0.0005320294","0.014616651","0.18569289","44.715796","194.55267","1.9263206","30.17881","1.0328559e-05","bsarJfiUTPwSV9l nwyHk","1531","115911"
"7740","7740","produits céréaliers","pains et viennoiseries","Brioche, préemballée","Brioche, prepacked","2","False","Ambiant (court)","LDPE","Pas de préparation","2.13","0.38278974","3.3404871","1.5437986e-07","0.68046824","0.0070200451","3.0631205e-07","4.2412337e-08","2.2843318e-09","0.043598398","0.0005320294","0.014616651","0.18569289","44.715796","194.55267","1.9263206","30.17881","1.0328559e-05","TuwMaSwqTdZOG32U8Tad3","1532","804215"
"7741","7741","produits céréaliers","pains et viennoiseries","Brioche, sans précision","Brioche","2","False","Ambiant (court)","LDPE","Pas de préparation","2.34","0.38278974","3.3404871","1.5437986e-07","0.68046824","0.0070200451","3.0631205e-07","4.2412337e-08","2.2843318e-09","0.043598398","0.0005320294","0.014616651","0.18569289","44.715796","194.55267","1.9263206","30.17881","1.0328559e-05","tYrwxzo7BKYje4bqKMEDQ","1533","224633"
"23032","23032","produits céréaliers","gâteaux et pâtisseries","Brownie au chocolat","Brownie (chocolate cake)","2","False","Ambiant (long)","PS","Pas de préparation","2.19","0.6507024299999999","7.1954635","2.11497e-07","0.75056412","0.014590366","3.691939e-07","5.3557464e-08","4.5299935e-09","0.050433619","0.000903915","0.023313389","0.2108291","49.928731","386.97979","9.3443796","41.818295","2.2072903e-05","YKkozx-XRu7wXGNomlRMF","1534","675635"
"23030","23030","produits céréaliers","gâteaux et pâtisseries","Bûche de Noël pâtissière","Christmas log cake","2","False","Ambiant (long)","PS","Pas de préparation","2.19","0.5269709499999999","7.3760554","1.4721039e-07","0.69074275","0.013611986","2.880899e-07","4.1554542e-08","4.7798619e-09","0.036732128","0.00089875206","0.021449049","0.15151961","38.612795999999996","307.15258","1.9768055","38.600392","1.1775264e-05","i Qymt2eAu-mTzSGAoYR1","1535","345535"
"38406","38406","produits céréaliers","céréales de petit-déjeuner et biscuits","Cacahuètes (arachide) enrobées d'un biscuit, pour ...","Coated peanuts","2","False","Ambiant (long)","LDPE","Pas de préparation","2.97","0.47256509","3.213477","2.0099286e-07","0.60819753","0.0088173254","3.3379746e-07","7.9320272e-08","3.623498e-09","0.04711245","0.0010050863","0.028950435","0.1994534","33.162762","355.97084","4.5688519","32.128917","1.9057547e-05","U6pATufYr3c Quw FEYsf","1536","436806"
"23909","23909","produits céréaliers","gâteaux et pâtisseries","Cake aux fruits","Fruit cake","2","False","Ambiant (long)","LDPE","Pas de préparation","2.13","0.31266269999999996","2.4910307","1.2430961e-07","0.68891834","0.0056846692","2.4459117e-07","3.2800593e-08","1.7591068e-09","0.034161103","0.00042110359","0.010879229","0.14492473","34.069373","136.51636","2.8439466","27.548142","9.3441165e-06","GyYU9MuVglf HfcTQMUYr","1537","822869"
"23022","23022","produits céréaliers","gâteaux et pâtisseries","Canelé","Canelé cake","2","False","Ambiant (long)","PS","Pas de préparation","2.13","0.23643074","1.9437863","9.8014835e-08","0.60269849","0.0043154821","1.8993536e-07","2.4167253e-08","1.2390671e-09","0.026044693","0.00027111113","0.008285574","0.1093145","23.2571535","95.045796","1.5448043","24.316728","6.2353272e-06","UjvseSOvcP3lQ9nt6LAZS","1538","92560"
"32013","32013","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales chocolatées pour petit déjeuner, non four...","Breakfast cereals, with chocolate, not filled (not...","2","False","Ambiant (long)","Carton","Pas de préparation","3.71","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","BAq9aHeL jQhiqCcq A3v","1539","192859"
"32134","32134","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales complètes soufflées, enrichies en vitamin...","Breakfast cereals, puffed/popped cereals, wholemea...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","Al-IucJEfPzXgqbopHaQh","1540","984240"
"32028","32028","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner ""équilibre"" au chocol...","Breakfast cereals, diet, with chocolate, not forti...","2","False","Ambiant (long)","Carton","Pas de préparation","3.71","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","fAdm7ralQJGQJ5jApyWvF","1541","462893"
"32022","32022","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner ""équilibre"" au chocol...","Breakfast cereals, diet, with chocolate, fortified...","2","False","Ambiant (long)","Carton","Pas de préparation","3.71","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","1kkewuph8hFNKfSg43 co","1542","22734"
"32029","32029","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner ""équilibre"" aux fruit...","Breakfast cereals, diet, with fruits, not fortifie...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","JoFLJ5QA0VbG51ouqbXAh","1543","578597"
"32025","32025","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner ""équilibre"" aux fruit...","Breakfast cereals, diet, with dried fruits, fortif...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","nj1HP-B5QfjV3oVmWkeAO","1544","929624"
"32023","32023","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner ""équilibre"" aux fruit...","Breakfast cereals, diet, with fruits, fortified wi...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","DSjzkw91dZn0xhhIiYB6U","1545","85132"
"32030","32030","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner ""équilibre"" nature (n...","Breakfast cereals, diet, plain, not fortified","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","Td-Be7DNv9ynXGn6BAfdL","1546","981488"
"32021","32021","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner ""équilibre"" nature ou...","Breakfast cereals, diet, plain or with honey, fort...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","6gtAzLWDjRkRccAi4r7qR","1547","929765"
"32001","32001","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner chocolatées, non four...","Breakfast cereals, with chocolate, not filled, for...","2","False","Ambiant (long)","Carton","Pas de préparation","3.71","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","CTc8e69n1Re8VY0UvMvkw","1548","384181"
"32017","32017","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner fourrées au chocolat ...","Breakfast cereals, filled with chocolate or chocol...","2","False","Ambiant (long)","Carton","Pas de préparation","3.71","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","PduguIh8GXYwBSj3pvWyA","1549","918143"
"32016","32016","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner fourrées au chocolat ...","Breakfast cereals, filled with chocolate or chocol...","2","False","Ambiant (long)","Carton","Pas de préparation","3.71","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","hH8WFv8Wi86GW8GWUMqSB","1550","731755"
"32018","32018","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner fourrées, fourrage au...","Breakfast cereals, filled with a filling other tha...","2","False","Ambiant (long)","Carton","Pas de préparation","3.71","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","ipammKW2jRMM85jUSH55r","1551","636727"
"32008","32008","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner riches en fibres, au ...","Breakfast cereals, rich in fibre, with chocolate, ...","2","False","Ambiant (long)","Carton","Pas de préparation","3.33","0.61362431","3.3364107","1.9423073e-07","0.65771155","0.009392051","2.398889e-07","2.7538918e-07","2.1952758e-09","0.033989421","0.00061016956","0.030237988","0.13877707","40.826855","220.42127","28.540555","31.145732","1.1037859e-05","okg7jKjJPg4TUIsIhHYvU","1552","600863"
