"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","Score unique EF - Agriculture","Score unique EF - Transformation","Score unique EF - Emballage","Score unique EF - Transport","Score unique EF - Supermarché et distribution","Score unique EF - Consommation","Changement climatique - Agriculture","Changement climatique - Transformation","Changement climatique - Emballage","Changement climatique - Transport","Changement climatique - Supermarché et distribution","Changement climatique - Consommation","Appauvrissement de la couche d'ozone - Agriculture","Appauvrissement de la couche d'ozone - Transformation","Appauvrissement de la couche d'ozone - Emballage","Appauvrissement de la couche d'ozone - Transport","Appauvrissement de la couche d'ozone - Supermarché et distribution","Appauvrissement de la couche d'ozone - Consommation","Rayonnements ionisants - Agriculture","Rayonnements ionisants - Transformation","Rayonnements ionisants - Emballage","Rayonnements ionisants - Transport","Rayonnements ionisants - Supermarché et distribution","Rayonnements ionisants - Consommation","Formation photochimique d'ozone - Agriculture","Formation photochimique d'ozone - Transformation","Formation photochimique d'ozone - Emballage","Formation photochimique d'ozone - Transport","Formation photochimique d'ozone - Supermarché et distribution","Formation photochimique d'ozone - Consommation","Particules fines - Agriculture","Particules fines - Transformation","Particules fines - Emballage","Particules fines - Transport","Particules fines - Supermarché et distribution","Particules fines - Consommation","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Transformation","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Emballage","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Transport","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Consommation","Effets toxicologiques sur la santé humaine   substances cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine   substances cancérogènes - Transformation","Effets toxicologiques sur la santé humaine   substances cancérogènes - Emballage","Effets toxicologiques sur la santé humaine   substances cancérogènes - Transport","Effets toxicologiques sur la santé humaine   substances cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine   substances cancérogènes - Consommation","Acidification terrestre et eaux douces - Agriculture","Acidification terrestre et eaux douces - Transformation","Acidification terrestre et eaux douces - Emballage","Acidification terrestre et eaux douces - Transport","Acidification terrestre et eaux douces - Supermarché et distribution","Acidification terrestre et eaux douces - Consommation","Eutrophisation eaux douces - Agriculture","Eutrophisation eaux douces - Transformation","Eutrophisation eaux douces - Emballage","Eutrophisation eaux douces - Transport","Eutrophisation eaux douces - Supermarché et distribution","Eutrophisation eaux douces - Consommation","Eutrophisation marine  - Agriculture","Eutrophisation marine  - Transformation","Eutrophisation marine  - Emballage","Eutrophisation marine  - Transport","Eutrophisation marine  - Supermarché et distribution","Eutrophisation marine  - Consommation","Eutrophisation terrestre - Agriculture","Eutrophisation terrestre - Transformation","Eutrophisation terrestre - Emballage","Eutrophisation terrestre - Transport","Eutrophisation terrestre - Supermarché et distribution","Eutrophisation terrestre - Consommation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport","Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution","Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation","Utilisation du sol - Agriculture","Utilisation du sol - Transformation","Utilisation du sol - Emballage","Utilisation du sol - Transport","Utilisation du sol - Supermarché et distribution","Utilisation du sol - Consommation","Épuisement des ressources eau - Agriculture","Épuisement des ressources eau - Transformation","Épuisement des ressources eau - Emballage","Épuisement des ressources eau - Transport","Épuisement des ressources eau - Supermarché et distribution","Épuisement des ressources eau - Consommation","Épuisement des ressources énergétiques - Agriculture","Épuisement des ressources énergétiques - Transformation","Épuisement des ressources énergétiques - Emballage","Épuisement des ressources énergétiques - Transport","Épuisement des ressources énergétiques - Supermarché et distribution","Épuisement des ressources énergétiques - Consommation","Épuisement des ressources minéraux - Agriculture","Épuisement des ressources minéraux - Transformation","Épuisement des ressources minéraux - Emballage","Épuisement des ressources minéraux - Transport","Épuisement des ressources minéraux - Supermarché et distribution","Épuisement des ressources minéraux - Consommation","DQR - Global","DQR - P","DQR - TiR","DQR - GR","DQR - TeR"," id"," i"," rand"
"20591 2","20591","viandes, œufs, poissons","substituts de viande","Protéine de soja texturée, réhydratée","Soy protein, textured, dehydrated, from soy flour","0","0.1248104","0.019423468","0.0068581862","0.0031742114","0","0","1.0382939","0.18130205","0.086487323","0.011442895","0","0","5.5977531e-08","6.2856271e-09","2.0244151e-08","1.1768155e-09","0","0","0.18878961","0.026720639","0.0067906762","0.048771483","0","0","0.0034413772","0.00070993035","0.00021109276","2.8202902e-05","0","0","3.9539708e-08","6.9378755e-09","7.0330658e-09","5.3088606e-10","0","0","1.0013367e-08","7.7134827e-10","7.5356939e-10","1.3979453e-10","0","0","1.6364362e-09","6.4364284e-11","3.200155e-11","9.4399336e-12","0","0","0.0056336377","0.00082604419","0.00024799507","5.4706794e-05","0","0","0.00041488682","6.6305988e-05","5.7115541e-06","3.1864436e-06","0","0","0.0080883014","0.00016577789","5.0415255e-05","1.2053936e-05","0","0","0.021234698","0.0016585736","0.00054958173","0.00010239364","0","0","68.210573","0.47635414","0.41620597","0.060783883000000004","0","0","132.71288","1.0627926","0.92221013","0.051519533","0","0","0.10638763","0.21139407","0.0043575975","0.020656796","0","0","7.6454879","4.9761676","1.3216795","1.1164063","0","0","2.8461744e-06","9.2780975e-07","3.0919443e-07","3.0855194e-07","0","2.2","2.4","2.6","1.6","2.4","YY7rRxdz2rugqmhX3CbAn","2349","461705"
"8933","8933","viandes, œufs, poissons","charcuteries","Quenelle de poisson, crue","Fish quenelle, raw","0.71545446","0.034185012","0.022474772","0.040153088999999996","0.009046328499999999","0.002442269","4.6280126","0.16547801","0.27081405","0.48073124","0.037768033","0.0066736979","6.2734982e-07","1.8643938e-08","6.5689052e-09","1.1485331e-07","2.6276182e-09","7.1115194e-10","0.26151561","0.45747196","0.027589849","0.029418639","0.14627136","0.04227436","0.063946681","0.00040968249","0.00074762492","0.0024470403","7.4019802e-05","1.9222376e-05","8.7215614e-07","9.9658859e-09","7.2241084e-09","2.8072009e-08","1.5207635e-09","4.0999127e-10","3.6665614e-08","4.2061892e-09","8.1706085e-10","3.1368046e-09","3.8926412e-10","1.0814384e-10","3.2530193e-09","1.1431959e-10","6.7602358e-11","1.9236939e-10","2.5206154e-11","6.823398e-12","0.11879857","0.0012500467","0.00086328085","0.0026598159","0.00015128013","4.0490366e-05","0.00037743759","3.0840106e-05","6.847847e-05","3.4677344e-05","8.9220297e-06","2.2997207e-06","0.030274291","0.0009056526","0.00018594864","0.00078782412","3.3648905e-05","8.8895404e-06","0.36773222","0.004321778","0.0017683454","0.0085973796","0.0002794645","6.928173e-05","39.779361","0.86829409","0.50928072","2.16950009","0.13475335700000002","0.025427296000000002","138.97803","2.9702606","1.1038879","3.1042144","0.14817747","0.041106795","1.2642868","0.075488451","0.21823947","0.020581213","0.019955684","0.0030656073","41.446746","11.157604","5.1411097","6.3294481","3.2220387","0.92525579","1.3241018e-05","1.485487e-06","9.5905813e-07","2.2158095e-06","9.1476444e-07","2.6338579e-07","3.14","4.25","1.68","3.94","2.68","IOc e38MlDgfrq8OpsydH","2350","558892"
"8932","8932","viandes, œufs, poissons","charcuteries","Quenelle de poisson, en sauce","Fish quenelle, in sauce","0.71545446","0.034185012","0.022474772","0.040153088999999996","0.009046328499999999","0.033874302","4.6280126","0.16547801","0.27081405","0.48073124","0.037768033","0.092564276","6.2734982e-07","1.8643938e-08","6.5689052e-09","1.1485331e-07","2.6276182e-09","9.8636866e-09","0.26151561","0.45747196","0.027589849","0.029418639","0.14627136","0.58634592","0.063946681","0.00040968249","0.00074762492","0.0024470403","7.4019802e-05","0.00026661461","8.7215614e-07","9.9658859e-09","7.2241084e-09","2.8072009e-08","1.5207635e-09","5.6865842e-09","3.6665614e-08","4.2061892e-09","8.1706085e-10","3.1368046e-09","3.8926412e-10","1.4999565e-09","3.2530193e-09","1.1431959e-10","6.7602358e-11","1.9236939e-10","2.5206154e-11","9.4640617e-11","0.11879857","0.0012500467","0.00086328085","0.0026598159","0.00015128013","0.0005616019","0.00037743759","3.0840106e-05","6.847847e-05","3.4677344e-05","8.9220297e-06","3.1897156e-05","0.030274291","0.0009056526","0.00018594864","0.00078782412","3.3648905e-05","0.00012329804","0.36773222","0.004321778","0.0017683454","0.0085973796","0.0002794645","0.00096093848","39.779361","0.86829409","0.50928072","2.16950009","0.13475335700000002","0.35267692","138.97803","2.9702606","1.1038879","3.1042144","0.14817747","0.57015178","1.2642868","0.075488451","0.21823947","0.020581213","0.019955684","0.042520013","41.446746","11.157604","5.1411097","6.3294481","3.2220387","12.83331","1.3241018e-05","1.485487e-06","9.5905813e-07","2.2158095e-06","9.1476444e-07","3.6531643e-06","3.14","4.22","1.72","3.91","2.69","OIian59auPUO5kMYMnTA2","2351","752472"
"8903","8903","viandes, œufs, poissons","charcuteries","Quenelle de veau, en sauce","Veal quenelle, in sauce","0.53816635","0.036412374","0.022475277","0.016761415","0.0090463285","0.033874302","5.2331357","0.18612298","0.27081862","0.21363243","0.037768033","0.092564276","1.4867035e-07","2.0569125e-08","6.5690721e-09","5.172771e-08","2.6276182e-09","9.8636866e-09","0.24783625","0.47301144","0.02759031","0.013271889","0.14627136","0.58634592","0.0097810123","0.00045651975","0.00074764396","0.00075082404","7.4019802e-05","0.00026661461","4.4166424e-07","1.0691224e-08","7.2243655e-09","1.3513244e-08","1.5207635e-09","5.6865842e-09","7.5828465e-08","4.3203557e-09","8.1708369e-10","1.4933309e-09","3.8926412e-10","1.4999565e-09","2.8940686e-09","1.2693385e-10","6.7604157e-11","8.2412986e-11","2.5206154e-11","9.4640617e-11","0.065359658","0.0013343948","0.00086330199","0.00078920578","0.00015128013","0.0005616019","0.00061984409","3.4711829e-05","6.8479977e-05","1.5745749e-05","8.9220297e-06","3.1897156e-05","0.031840649","0.00093581039","0.00018595312","0.00022890722","3.3648905e-05","0.00012329804","0.28318509","0.0046276605","0.0017683904","0.00248144","0.0002794645","0.00096093848","58.978714999999994","1.1186287","0.50929402","0.98354283","0.13475335700000002","0.35267692","353.32306","3.0246805","1.1039757","1.5421844","0.14817747","0.57015178","2.1301873","0.1037416","0.21824408","0.0096381491","0.019955684","0.042520013","18.234325","11.654553","5.1412358","2.8394969","3.2220387","12.83331","1.0181112e-05","1.537664e-06","9.590837e-07","9.6656472e-07","9.1476444e-07","3.6531643e-06","2.59","2.82","2.01","4.24","1.29","-p58pjdP-xjVC FFdyOLG","2352","401053"
"8910","8910","viandes, œufs, poissons","charcuteries","Quenelle de volaille, crue","Poultry quenelle, raw","0.61574276","0.074157882","0.022476022","0.020463016","0.0090463285","0.002442269","4.8888597","0.6027589","0.27082537","0.25541594","0.037768033","0.0066736979","1.7043013e-07","6.4639238e-08","6.5693189e-09","6.0855808e-08","2.6276182e-09","7.1115194e-10","0.29332855","0.52036349","0.027590991","0.017029395","0.14627136","0.04227436","0.010768598","0.0016178037","0.00074767211","0.0009567112799999999","7.4019802e-05","1.9222376e-05","5.8385522e-07","3.4160277e-08","7.2247455e-09","1.6951601e-08","1.5207635e-09","4.0999127e-10","7.1967985e-08","6.8543215e-09","8.1711747e-10","1.8397623e-09","3.8926412e-10","1.0814384e-10","4.133123e-09","3.2130062e-10","6.7606816e-11","1.0126683e-10","2.5206154e-11","6.823398e-12","0.084693667","0.0033907327","0.00086333323","0.0010036553","0.00015128013","4.0490366e-05","0.000930969","0.00010373295","6.8482204e-05","1.9681808e-05","8.9220297e-06","2.2997207e-06","0.023787121","0.0013479313","0.00018595974","0.00029165674","3.3648905e-05","8.8895404e-06","0.36798356","0.0085970059","0.0017684568","0.0031661818","0.0002794645","6.928173e-05","98.31320400000001","2.8552825","0.5093137","1.17762803","0.13475335700000002","0.025427296000000002","305.46142","4.5413625","1.1041053","2.0139087","0.14817747","0.041106795","4.2847571","0.23155402","0.2182509","0.011934003","0.019955684","0.0030656073","19.357048","18.735658","5.1414221","3.4763873","3.2220387","0.92525579","1.3871471e-05","5.1779712e-06","9.5912149e-07","1.1010811e-06","9.1476444e-07","2.6338579e-07","2.65","2.78","2.2","3.56","2.06","m7hKByIotjbSJ7yZjSJPs","2353","138744"
"8912","8912","viandes, œufs, poissons","charcuteries","Quenelle de volaille, en sauce","Poultry quenelle, in sauce","0.61574276","0.074157882","0.022476022","0.020463016","0.0090463285","0.033874302","4.8888597","0.6027589","0.27082537","0.25541594","0.037768033","0.092564276","1.7043013e-07","6.4639238e-08","6.5693189e-09","6.0855808e-08","2.6276182e-09","9.8636866e-09","0.29332855","0.52036349","0.027590991","0.017029395","0.14627136","0.58634592","0.010768598","0.0016178037","0.00074767211","0.0009567112799999999","7.4019802e-05","0.00026661461","5.8385522e-07","3.4160277e-08","7.2247455e-09","1.6951601e-08","1.5207635e-09","5.6865842e-09","7.1967985e-08","6.8543215e-09","8.1711747e-10","1.8397623e-09","3.8926412e-10","1.4999565e-09","4.133123e-09","3.2130062e-10","6.7606816e-11","1.0126683e-10","2.5206154e-11","9.4640617e-11","0.084693667","0.0033907327","0.00086333323","0.0010036553","0.00015128013","0.0005616019","0.000930969","0.00010373295","6.8482204e-05","1.9681808e-05","8.9220297e-06","3.1897156e-05","0.023787121","0.0013479313","0.00018595974","0.00029165674","3.3648905e-05","0.00012329804","0.36798356","0.0085970059","0.0017684568","0.0031661818","0.0002794645","0.00096093848","98.31320400000001","2.8552825","0.5093137","1.17762803","0.13475335700000002","0.35267692","305.46142","4.5413625","1.1041053","2.0139087","0.14817747","0.57015178","4.2847571","0.23155402","0.2182509","0.011934003","0.019955684","0.042520013","19.357048","18.735658","5.1414221","3.4763873","3.2220387","12.83331","1.3871471e-05","5.1779712e-06","9.5912149e-07","1.1010811e-06","9.1476444e-07","3.6531643e-06","2.66","2.79","2.22","3.54","2.09","oChg3MATgpDxH81-WF81f","2354","81035"
"8937","8937","viandes, œufs, poissons","charcuteries","Quenelle nature, crue","Quenelle, plain, raw","0.23700061","0.03456916","0.02247872","0.016103797","0.0090463285","0.002442269","1.9131691","0.16910754","0.27084979","0.20515917","0.037768033","0.0066736979","6.0086278e-08","1.9098574e-08","6.5702116e-09","4.974896e-08","2.6276182e-09","7.1115194e-10","0.1075298","0.45714292","0.027593457","0.012725997","0.14627136","0.04227436","0.0039965454","0.00042431801","0.00074777394","0.00072636344","7.4019802e-05","1.9222376e-05","2.2762547e-07","1.0183709e-08","7.2261204e-09","1.2962203e-08","1.5207635e-09","4.0999127e-10","2.6700059e-08","4.2372047e-09","8.1723965e-10","1.4305929e-09","3.8926412e-10","1.0814384e-10","1.5886423e-09","1.1662077e-10","6.7616435e-11","7.9109424e-11","2.5206154e-11","6.823398e-12","0.033418323","0.0012706441","0.00086344625","0.00076154527","0.00015128013","4.0490366e-05","0.00032165692","3.1544327e-05","6.8490262e-05","1.5126169e-05","8.9220297e-06","2.2997207e-06","0.0099299437","0.00091850449","0.00018598368","0.00022201272","3.3648905e-05","8.8895404e-06","0.14598489","0.0044273119","0.0017686973","0.002406929","0.0002794645","6.928173e-05","32.688143","0.92404014","0.50938488","0.94301533","0.13475335700000002","0.025427296000000002","136.39074","3.0605306","1.1045744","1.4754796","0.14817747","0.041106795","1.3674839","0.090923383","0.21827555","0.0092075578","0.019955684","0.0030656073","6.549454","11.172975","5.1420962","2.7213999","3.2220387","0.92525579","5.2392947e-06","1.477431e-06","9.5925822e-07","9.2810877e-07","9.1476444e-07","2.6338579e-07","2.55","2.72","1.97","4.28","1.23","RCCpssPsbXwOO7ZlSbFWW","2355","182166"
"26052","26052","viandes, œufs, poissons","poissons crus","Raie, crue","Ray, raw","1.7588912","0","0.017876062","0.10055939","0.0090139963","0.002442269","9.3213296","0","0.27530877","1.1705297","0.037353873","0.0066736979","2.0730643e-06","0","2.9689795e-09","2.7801052e-07","2.6107664e-09","7.1115194e-10","0.57992051","0","0.00044507959","0.071046565","0.14624634","0.04227436","0.21776294","0","0.00061769569","0.0068444356","7.2660634e-05","1.9222376e-05","2.3855584e-06","0","7.517361e-09","6.5297579e-08","1.5007646e-09","4.0999127e-10","2.9761811e-08","0","3.1811813e-10","7.3518158e-09","3.8701887e-10","1.0814384e-10","6.5148888e-09","0","3.7774939e-11","4.7598553e-10","2.4961228e-11","6.823398e-12","0.31644276","0","0.00069857633","0.0075173615","0.0001491935","4.0490366e-05","0.00029027635","0","6.31084e-06","8.3446366e-05","8.7351538e-06","2.2997207e-06","0.076235821","0","0.0001279262","0.0022378228","3.3091098e-05","8.8895404e-06","0.83434318","0","0.0012138712","0.024466448","0.00027165361","6.928173e-05","33.28224","0","0.523334785","5.2280694","0.12584029400000002","0.025427296000000002","17.395355","0","0.047396939","7.0804068","0.14705295","0.041106795","0.25815071","0","0.14466321","0.048755548","0.019902062","0.0030656073","128.70481","0","4.3843507","15.328551","3.2197833","0.92525579","2.9695733e-05","0","3.3803311e-08","5.4506326e-06","9.1412029e-07","2.6338579e-07","3.64","4.6","2.54","2.59","4.83","H2VzvGnrQlvkIpocyK rQ","2356","590274"
"26073","26073","viandes, œufs, poissons","poissons cuits","Raie, cuite au court-bouillon","Ray, cooked in an aromatic stock","2.1477082","0","0.018912205","0.12278884","0.011006612","0.034414186","11.381884","0","0.22504651","1.4292847","0.045611246","0.094039551","2.5313318e-06","0","3.8992155e-09","3.3946697e-07","3.1878973e-09","1.0020892e-08","0.70811659","0","0.055529409","0.086751978","0.17857527","0.59569101","0.26590119","0","0.00045994357","0.008357453","8.8722849e-05","0.00027086387","2.9129052e-06","0","5.4791235e-09","7.9732132e-08","1.8325206e-09","5.777216e-09","3.6340898e-08","0","5.0397087e-10","8.9769937e-09","4.7257249e-10","1.5238625e-09","7.9550572e-09","0","4.2011473e-11","5.8120595e-10","3.0479108e-11","9.6148984e-11","0.38639497","0","0.00051239377","0.0091791346","0.00018217391","0.00057055262","0.00035444426","0","1.8115718e-05","0.00010189285","1.066613e-05","3.2405528e-05","0.09308836","0","0.00011375782","0.0027325114","4.0406151e-05","0.00012526314","1.0187814","0","0.0010408312","0.029874952","0.00033170482","0.0009762537599999998","40.639545999999996","0","0.185617615","6.3837761","0.1536583","0.35829784","21.240738","0","0.2022549","8.6455875","0.17956019","0.57923876","0.31521699","0","0.096466671","0.059533353","0.024301572","0.04319769","157.15604","0","5.7002472","18.71705","3.9315421999999995","13.037845","3.6260213e-05","0","9.3930217e-07","6.6555387e-06","1.1161939e-06","3.7113879e-06","3.52","4.3","2.62","2.34","4.82","kO -pdF2p2vr-9zj3dAG1","2357","53387"
"26031","26031","viandes, œufs, poissons","poissons cuits","Raie, rôtie/cuite au four","Ray, roasted/baked","2.1477082","0","0.018912205","0.12278884","0.011006612","0.034414186","11.381884","0","0.22504651","1.4292847","0.045611246","0.094039551","2.5313318e-06","0","3.8992155e-09","3.3946697e-07","3.1878973e-09","1.0020892e-08","0.70811659","0","0.055529409","0.086751978","0.17857527","0.59569101","0.26590119","0","0.00045994357","0.008357453","8.8722849e-05","0.00027086387","2.9129052e-06","0","5.4791235e-09","7.9732132e-08","1.8325206e-09","5.777216e-09","3.6340898e-08","0","5.0397087e-10","8.9769937e-09","4.7257249e-10","1.5238625e-09","7.9550572e-09","0","4.2011473e-11","5.8120595e-10","3.0479108e-11","9.6148984e-11","0.38639497","0","0.00051239377","0.0091791346","0.00018217391","0.00057055262","0.00035444426","0","1.8115718e-05","0.00010189285","1.066613e-05","3.2405528e-05","0.09308836","0","0.00011375782","0.0027325114","4.0406151e-05","0.00012526314","1.0187814","0","0.0010408312","0.029874952","0.00033170482","0.0009762537599999998","40.639545999999996","0","0.185617615","6.3837761","0.1536583","0.35829784","21.240738","0","0.2022549","8.6455875","0.17956019","0.57923876","0.31521699","0","0.096466671","0.059533353","0.024301572","0.04319769","157.15604","0","5.7002472","18.71705","3.9315421999999995","13.037845","3.6260213e-05","0","9.3930217e-07","6.6555387e-06","1.1161939e-06","3.7113879e-06","3.52","4.3","2.62","2.34","4.82","xK3dRTHjErFhjW7-t5SVa","2358","381434"
"26063","26063","viandes, œufs, poissons","poissons crus","Rascasse, crue","Spiny scorpionfish, raw","1.7588912","0","0.017876062","0.10055939","0.0090139963","0.002442269","9.3213296","0","0.27530877","1.1705297","0.037353873","0.0066736979","2.0730643e-06","0","2.9689795e-09","2.7801052e-07","2.6107664e-09","7.1115194e-10","0.57992051","0","0.00044507959","0.071046565","0.14624634","0.04227436","0.21776294","0","0.00061769569","0.0068444356","7.2660634e-05","1.9222376e-05","2.3855584e-06","0","7.517361e-09","6.5297579e-08","1.5007646e-09","4.0999127e-10","2.9761811e-08","0","3.1811813e-10","7.3518158e-09","3.8701887e-10","1.0814384e-10","6.5148888e-09","0","3.7774939e-11","4.7598553e-10","2.4961228e-11","6.823398e-12","0.31644276","0","0.00069857633","0.0075173615","0.0001491935","4.0490366e-05","0.00029027635","0","6.31084e-06","8.3446366e-05","8.7351538e-06","2.2997207e-06","0.076235821","0","0.0001279262","0.0022378228","3.3091098e-05","8.8895404e-06","0.83434318","0","0.0012138712","0.024466448","0.00027165361","6.928173e-05","33.28224","0","0.523334785","5.2280694","0.12584029400000002","0.025427296000000002","17.395355","0","0.047396939","7.0804068","0.14705295","0.041106795","0.25815071","0","0.14466321","0.048755548","0.019902062","0.0030656073","128.70481","0","4.3843507","15.328551","3.2197833","0.92525579","2.9695733e-05","0","3.3803311e-08","5.4506326e-06","9.1412029e-07","2.6338579e-07","3.68","4.6","2.54","2.59","5","p-igaFTr iv0DGFHjGu6S","2359","809705"
"26148","26148","viandes, œufs, poissons","poissons cuits","Rascasse, cuite à la vapeur","Spiny scorpionfish, steamed","2.1477082","0","0.018912205","0.12278884","0.011006612","0.034414186","11.381884","0","0.22504651","1.4292847","0.045611246","0.094039551","2.5313318e-06","0","3.8992155e-09","3.3946697e-07","3.1878973e-09","1.0020892e-08","0.70811659","0","0.055529409","0.086751978","0.17857527","0.59569101","0.26590119","0","0.00045994357","0.008357453","8.8722849e-05","0.00027086387","2.9129052e-06","0","5.4791235e-09","7.9732132e-08","1.8325206e-09","5.777216e-09","3.6340898e-08","0","5.0397087e-10","8.9769937e-09","4.7257249e-10","1.5238625e-09","7.9550572e-09","0","4.2011473e-11","5.8120595e-10","3.0479108e-11","9.6148984e-11","0.38639497","0","0.00051239377","0.0091791346","0.00018217391","0.00057055262","0.00035444426","0","1.8115718e-05","0.00010189285","1.066613e-05","3.2405528e-05","0.09308836","0","0.00011375782","0.0027325114","4.0406151e-05","0.00012526314","1.0187814","0","0.0010408312","0.029874952","0.00033170482","0.0009762537599999998","40.639545999999996","0","0.185617615","6.3837761","0.1536583","0.35829784","21.240738","0","0.2022549","8.6455875","0.17956019","0.57923876","0.31521699","0","0.096466671","0.059533353","0.024301572","0.04319769","157.15604","0","5.7002472","18.71705","3.9315421999999995","13.037845","3.6260213e-05","0","9.3930217e-07","6.6555387e-06","1.1161939e-06","3.7113879e-06","3.56","4.3","2.62","2.34","5","TqA zYWWxXCYkNPLxhrPz","2360","247830"
"26162","26162","viandes, œufs, poissons","poissons crus","Requin, cru","Shark, raw","1.7588912","0","0.017876062","0.10055939","0.0090139963","0.002442269","9.3213296","0","0.27530877","1.1705297","0.037353873","0.0066736979","2.0730643e-06","0","2.9689795e-09","2.7801052e-07","2.6107664e-09","7.1115194e-10","0.57992051","0","0.00044507959","0.071046565","0.14624634","0.04227436","0.21776294","0","0.00061769569","0.0068444356","7.2660634e-05","1.9222376e-05","2.3855584e-06","0","7.517361e-09","6.5297579e-08","1.5007646e-09","4.0999127e-10","2.9761811e-08","0","3.1811813e-10","7.3518158e-09","3.8701887e-10","1.0814384e-10","6.5148888e-09","0","3.7774939e-11","4.7598553e-10","2.4961228e-11","6.823398e-12","0.31644276","0","0.00069857633","0.0075173615","0.0001491935","4.0490366e-05","0.00029027635","0","6.31084e-06","8.3446366e-05","8.7351538e-06","2.2997207e-06","0.076235821","0","0.0001279262","0.0022378228","3.3091098e-05","8.8895404e-06","0.83434318","0","0.0012138712","0.024466448","0.00027165361","6.928173e-05","33.28224","0","0.523334785","5.2280694","0.12584029400000002","0.025427296000000002","17.395355","0","0.047396939","7.0804068","0.14705295","0.041106795","0.25815071","0","0.14466321","0.048755548","0.019902062","0.0030656073","128.70481","0","4.3843507","15.328551","3.2197833","0.92525579","2.9695733e-05","0","3.3803311e-08","5.4506326e-06","9.1412029e-07","2.6338579e-07","3.64","4.6","2.54","2.59","4.83","3IwWG370xtuBBBl-JugiY","2361","879040"
"8026","8026","viandes, œufs, poissons","charcuteries","Rillettes de canard","Rillettes, duck","0.59116818","0.11999996999999998","0.032079622999999995","0.010294877","0.0046101581","0.002442269","4.1692831","0.53501821","0.33008385","0.12879806","0.017263204","0.0066736979","1.5489038e-07","5.916496999999999e-08","3.3768668e-07","3.0105566e-08","1.7304452e-09","7.1115194e-10","0.40564772","1.8701822","0.024197654","0.010139444","0.069769327","0.04227436","0.0087671036","0.0013822635","0.0014250253","0.00033508253","4.3344711e-05","1.9222376e-05","6.5124235e-07","2.9289549e-08","1.8984411e-08","1.0533784e-08","8.0225036e-10","4.0999127e-10","4.5474436e-08","6.5344315e-09","1.3742914e-09","1.1204197e-09","2.0480954e-10","1.0814384e-10","3.3326067e-09","3.0436342e-10","1.178923e-09","4.7842348e-11","1.4040659e-11","6.823398e-12","0.093590992","0.0028846","0.0013727578","0.00038460596","8.2801096e-05","4.0490366e-05","0.00067062532","0.00012003867","0.00013627227","8.5771796e-06","4.9589619e-06","2.2997207e-06","0.022785987","0.001365274","0.0003006005","8.3057937e-05","1.8450154e-05","8.8895404e-06","0.40878497","0.0082197796","0.0031238797","0.00090565593","0.00016335309","6.928173e-05","68.03035399999999","2.2392381500000003","0.92917657","0.61949347","0.10652252400000001","0.025427296000000002","256.24244","22.562244","1.1857022","1.3711565","0.0761129","0.041106795","3.5127762","0.43475071","0.19546083","0.0066418873","0.029630809","0.0030656073","20.709241","43.634418","5.7457207","1.9675992","1.602367","0.92525579","1.195782e-05","3.6679956e-06","1.4786403e-06","4.5996161e-07","4.4256599e-07","2.6338579e-07","2.78","3.79","2.3","1.6","3.43","UwkVZ01x6poxHqyTRKipq","2362","911907"
